Date,Product ID,Units Sold,Price,Revenue,Store ID,Stock Level,Restock_Date,Warehouse/Store ID,AvgPrice,Cost,price_lag_1,price_lag_7,price_change_pct,discount_pct,margin_pct
,P0001,97,41.28,4004.16,S005,2219,05-02-2022,S005,54.62,29.37,41.28,62.7,0.0,24.42328817283046,40.55158324821246
,P0001,97,41.28,4004.16,S005,1301,04-02-2022,S005,54.62,32.16,41.28,62.7,0.0,24.42328817283046,28.358208955223894
,P0001,97,41.28,4004.16,S005,2682,03-02-2022,S005,54.62,23.78,41.28,62.7,0.0,24.42328817283046,73.59125315391084
,P0001,97,41.28,4004.16,S005,4458,02-02-2022,S005,54.62,36.43,41.28,41.28,0.0,24.42328817283046,13.31320340378809
,P0001,97,41.28,4004.16,S005,3690,01-02-2022,S005,54.62,27.44,41.28,41.28,0.0,24.42328817283046,50.43731778425655
,P0001,97,41.28,4004.16,S005,2478,31-01-2022,S005,54.62,35.99,41.28,41.28,0.0,24.42328817283046,14.69852736871353
,P0001,96,48.08,4615.68,S002,2685,31-01-2022,S002,54.62,31.87,41.28,41.28,16.472868217054256,11.973636030757962,50.862880451835565
,P0001,96,48.08,4615.68,S002,4820,01-02-2022,S002,54.62,35.08,48.08,41.28,0.0,11.973636030757962,37.058152793614596
,P0001,2,66.3,132.6,S001,4312,02-02-2022,S001,54.62,32.37,48.08,41.28,37.89517470881864,-21.384108385206886,104.81927710843375
,P0001,350,41.72,14602.0,S001,1830,06-02-2022,S001,54.62,24.62,66.3,41.28,-37.073906485671195,23.617722445990477,69.4557270511779
,P0001,2,66.3,132.6,S001,2707,03-02-2022,S001,54.62,22.69,41.72,41.28,58.916586768935765,-21.384108385206886,192.1992066989863
,P0001,2,66.3,132.6,S001,1569,05-02-2022,S001,54.62,33.29,66.3,41.28,0.0,-21.384108385206886,99.15890657855212
,P0001,67,67.49,4521.83,S005,3690,01-02-2022,S005,54.62,27.44,66.3,41.28,1.7948717948717916,-23.56279751006957,145.9548104956268
,P0001,67,67.49,4521.83,S005,4458,02-02-2022,S005,54.62,36.43,67.49,48.08,0.0,-23.56279751006957,85.25940159209442
,P0001,67,67.49,4521.83,S005,2682,03-02-2022,S005,54.62,23.78,67.49,48.08,0.0,-23.56279751006957,183.80992430613958
,P0001,67,67.49,4521.83,S005,1301,04-02-2022,S005,54.62,32.16,67.49,66.3,0.0,-23.56279751006957,109.85696517412936
,P0001,67,67.49,4521.83,S005,2219,05-02-2022,S005,54.62,29.37,67.49,41.72,0.0,-23.56279751006957,129.79230507320392
,P0001,67,67.49,4521.83,S005,2631,06-02-2022,S005,54.62,35.24,67.49,66.3,0.0,-23.56279751006957,91.51532349602721
,P0001,67,67.49,4521.83,S005,2903,07-02-2022,S005,54.62,33.22,67.49,66.3,0.0,-23.56279751006957,103.16074653822997
,P0001,67,67.49,4521.83,S005,2881,08-02-2022,S005,54.62,25.63,67.49,67.49,0.0,-23.56279751006957,163.32422941865002
,P0001,67,67.49,4521.83,S005,3508,09-02-2022,S005,54.62,27.32,67.49,67.49,0.0,-23.56279751006957,147.0351390922401
,P0001,341,90.22,30765.02,S002,2172,09-02-2022,S002,54.62,36.08,67.49,67.49,33.679063564972594,-65.17759062614428,150.05543237250555
,P0001,341,90.22,30765.02,S002,2065,08-02-2022,S002,54.62,35.0,90.22,67.49,0.0,-65.17759062614428,157.77142857142857
,P0001,341,90.22,30765.02,S002,3546,07-02-2022,S002,54.62,37.22,90.22,67.49,0.0,-65.17759062614428,142.39656098871575
,P0001,341,90.22,30765.02,S002,3849,06-02-2022,S002,54.62,24.87,90.22,67.49,0.0,-65.17759062614428,262.76638520305585
,P0001,341,90.22,30765.02,S002,4110,05-02-2022,S002,54.62,31.58,90.22,67.49,0.0,-65.17759062614428,185.6871437618746
,P0001,341,90.22,30765.02,S002,1815,04-02-2022,S002,54.62,34.82,90.22,67.49,0.0,-65.17759062614428,159.10396323951753
,P0001,341,90.22,30765.02,S002,2930,03-02-2022,S002,54.62,30.85,90.22,67.49,0.0,-65.17759062614428,192.4473257698541
,P0001,341,90.22,30765.02,S002,2819,02-02-2022,S002,54.62,32.62,90.22,90.22,0.0,-65.17759062614428,176.57878602084614
,P0001,341,90.22,30765.02,S002,4820,01-02-2022,S002,54.62,35.08,90.22,90.22,0.0,-65.17759062614428,157.18358038768528
,P0001,341,90.22,30765.02,S002,2685,31-01-2022,S002,54.62,31.87,90.22,90.22,0.0,-65.17759062614428,183.08754314402256
,P0001,147,28.46,4183.62,S001,3449,01-02-2022,S001,54.62,22.36,90.22,90.22,-68.45488805142985,47.89454412303185,27.28085867620752
,P0001,2,66.3,132.6,S001,4322,10-02-2022,S001,54.62,24.88,28.46,90.22,132.95853829936752,-21.384108385206886,166.4790996784566
,P0001,2,66.3,132.6,S001,2996,09-02-2022,S001,54.62,25.25,66.3,90.22,0.0,-21.384108385206886,162.57425742574256
,P0001,2,66.3,132.6,S001,1850,08-02-2022,S001,54.62,33.44,66.3,90.22,0.0,-21.384108385206886,98.26555023923446
,P0001,2,66.3,132.6,S001,2568,07-02-2022,S001,54.62,30.58,66.3,90.22,0.0,-21.384108385206886,116.80837148463048
,P0001,2,66.3,132.6,S001,1830,06-02-2022,S001,54.62,24.62,66.3,90.22,0.0,-21.384108385206886,169.29325751421604
,P0001,2,66.3,132.6,S001,3557,04-02-2022,S001,54.62,23.54,66.3,90.22,0.0,-21.384108385206886,181.6482582837723
,P0001,96,48.08,4615.68,S002,2819,02-02-2022,S002,54.62,32.62,66.3,28.46,-27.481146304675715,11.973636030757962,47.39423666462294
,P0001,350,41.72,14602.0,S001,2568,07-02-2022,S001,54.62,30.58,48.08,66.3,-13.227953410981696,23.617722445990477,36.42903858731197
,P0001,350,41.72,14602.0,S001,2996,09-02-2022,S001,54.62,25.25,41.72,66.3,0.0,23.617722445990477,65.22772277227722
,P0001,36,32.68,1176.48,S001,2996,09-02-2022,S001,54.62,25.25,41.72,66.3,-21.668264621284756,40.168436470157445,29.425742574257423
,P0001,36,32.68,1176.48,S001,1850,08-02-2022,S001,54.62,33.44,32.68,66.3,0.0,40.168436470157445,-2.2727272727272667
,P0001,36,32.68,1176.48,S001,2568,07-02-2022,S001,54.62,30.58,32.68,66.3,0.0,40.168436470157445,6.867233485938527
,P0001,36,32.68,1176.48,S001,1830,06-02-2022,S001,54.62,24.62,32.68,66.3,0.0,40.168436470157445,32.737611697806656
,P0001,36,32.68,1176.48,S001,1569,05-02-2022,S001,54.62,33.29,32.68,48.08,0.0,40.168436470157445,-1.8323820967257418
,P0001,36,32.68,1176.48,S001,3557,04-02-2022,S001,54.62,23.54,32.68,41.72,0.0,40.168436470157445,38.82752761257435
,P0001,36,32.68,1176.48,S001,2707,03-02-2022,S001,54.62,22.69,32.68,41.72,0.0,40.168436470157445,44.028206258263545
,P0001,36,32.68,1176.48,S001,4312,02-02-2022,S001,54.62,32.37,32.68,32.68,0.0,40.168436470157445,0.9576768612913263
,P0001,36,32.68,1176.48,S001,3449,01-02-2022,S001,54.62,22.36,32.68,32.68,0.0,40.168436470157445,46.15384615384615
,P0001,36,32.68,1176.48,S001,4174,31-01-2022,S001,54.62,27.99,32.68,32.68,0.0,40.168436470157445,16.75598428010004
,P0001,77,70.33,5415.41,S005,2478,31-01-2022,S005,54.62,35.99,32.68,32.68,115.20807833537332,-28.76235811058221,95.41539316476798
,P0001,36,32.68,1176.48,S001,4322,10-02-2022,S001,54.62,24.88,70.33,32.68,-53.533342812455565,40.168436470157445,31.350482315112544
,P0001,77,70.33,5415.41,S005,3690,01-02-2022,S005,54.62,27.44,32.68,32.68,115.20807833537332,-28.76235811058221,156.30466472303206
,P0001,77,70.33,5415.41,S005,2682,03-02-2022,S005,54.62,23.78,70.33,32.68,0.0,-28.76235811058221,195.75273338940283
,P0001,77,70.33,5415.41,S005,1301,04-02-2022,S005,54.62,32.16,70.33,32.68,0.0,-28.76235811058221,118.68781094527365
,P0001,77,70.33,5415.41,S005,2219,05-02-2022,S005,54.62,29.37,70.33,32.68,0.0,-28.76235811058221,139.46203609124953
,P0001,77,70.33,5415.41,S005,2631,06-02-2022,S005,54.62,35.24,70.33,32.68,0.0,-28.76235811058221,99.5743473325766
,P0001,77,70.33,5415.41,S005,2903,07-02-2022,S005,54.62,33.22,70.33,70.33,0.0,-28.76235811058221,111.7098133654425
,P0001,77,70.33,5415.41,S005,2881,08-02-2022,S005,54.62,25.63,70.33,32.68,0.0,-28.76235811058221,174.40499414748342
,P0001,77,70.33,5415.41,S005,3508,09-02-2022,S005,54.62,27.32,70.33,70.33,0.0,-28.76235811058221,157.43045387994144
,P0001,408,89.6,36556.8,S005,3508,09-02-2022,S005,54.62,27.32,70.33,70.33,27.3994028152993,-64.04247528377883,227.96486090775986
,P0001,408,89.6,36556.8,S005,2881,08-02-2022,S005,54.62,25.63,89.6,70.33,0.0,-64.04247528377883,249.5903238392509
,P0001,408,89.6,36556.8,S005,2903,07-02-2022,S005,54.62,33.22,89.6,70.33,0.0,-64.04247528377883,169.71703792895846
,P0001,408,89.6,36556.8,S005,2631,06-02-2022,S005,54.62,35.24,89.6,70.33,0.0,-64.04247528377883,154.25652667423378
,P0001,77,70.33,5415.41,S005,4458,02-02-2022,S005,54.62,36.43,89.6,70.33,-21.506696428571427,-28.76235811058221,93.05517430688992
,P0001,42,31.79,1335.18,S002,2685,31-01-2022,S002,54.62,31.87,70.33,70.33,-54.7988056305986,41.79787623581105,-0.2510197678067206
,P0001,42,31.79,1335.18,S002,4820,01-02-2022,S002,54.62,35.08,31.79,70.33,0.0,41.79787623581105,-9.378563283922462
,P0001,42,31.79,1335.18,S002,2819,02-02-2022,S002,54.62,32.62,31.79,89.6,0.0,41.79787623581105,-2.544451256897604
,P0001,57,21.01,1197.57,S003,2516,07-02-2022,S003,54.62,29.43,31.79,89.6,-33.91003460207612,61.5342365433907,-28.610261637784568
,P0001,57,21.01,1197.57,S003,2679,06-02-2022,S003,54.62,22.18,21.01,89.6,0.0,61.5342365433907,-5.275022542831372
,P0001,57,21.01,1197.57,S003,1399,05-02-2022,S003,54.62,37.48,21.01,89.6,0.0,61.5342365433907,-43.94343649946637
,P0001,57,21.01,1197.57,S003,3277,04-02-2022,S003,54.62,23.24,21.01,70.33,0.0,61.5342365433907,-9.595524956970728
,P0001,57,21.01,1197.57,S003,1146,03-02-2022,S003,54.62,29.9,21.01,31.79,0.0,61.5342365433907,-29.732441471571896
,P0001,57,21.01,1197.57,S003,4302,02-02-2022,S003,54.62,37.26,21.01,31.79,0.0,61.5342365433907,-43.612453032742884
,P0001,57,21.01,1197.57,S003,2152,01-02-2022,S003,54.62,37.62,21.01,31.79,0.0,61.5342365433907,-44.15204678362573
,P0001,57,21.01,1197.57,S003,2082,31-01-2022,S003,54.62,23.85,21.01,21.01,0.0,61.5342365433907,-11.907756813417189
,P0001,42,31.79,1335.18,S002,2172,09-02-2022,S002,54.62,36.08,21.01,21.01,51.3089005235602,41.79787623581105,-11.890243902439023
,P0001,271,15.62,4233.02,S004,4890,31-01-2022,S004,54.62,28.22,31.79,21.01,-50.86505190311419,71.40241669718053,-44.6491849751949
,P0001,271,15.62,4233.02,S004,1200,01-02-2022,S004,54.62,27.87,15.62,21.01,0.0,71.40241669718053,-43.9540724793685
,P0001,271,15.62,4233.02,S004,2257,02-02-2022,S004,54.62,31.93,15.62,21.01,0.0,71.40241669718053,-51.08048856874413
,P0001,271,15.62,4233.02,S004,1262,03-02-2022,S004,54.62,28.21,15.62,21.01,0.0,71.40241669718053,-44.6295639844027
,P0001,271,15.62,4233.02,S004,4587,04-02-2022,S004,54.62,23.77,15.62,21.01,0.0,71.40241669718053,-34.28691628102651
,P0001,271,15.62,4233.02,S004,3361,05-02-2022,S004,54.62,33.39,15.62,21.01,0.0,71.40241669718053,-53.21952680443247
,P0001,271,15.62,4233.02,S004,3388,06-02-2022,S004,54.62,27.68,15.62,31.79,0.0,71.40241669718053,-43.56936416184971
,P0001,271,15.62,4233.02,S004,2008,07-02-2022,S004,54.62,24.33,15.62,15.62,0.0,71.40241669718053,-35.79942457870941
,P0001,271,15.62,4233.02,S004,2856,08-02-2022,S004,54.62,34.56,15.62,15.62,0.0,71.40241669718053,-54.803240740740755
,P0001,271,15.62,4233.02,S004,3723,09-02-2022,S004,54.62,23.2,15.62,15.62,0.0,71.40241669718053,-32.67241379310345
,P0001,42,31.79,1335.18,S002,2065,08-02-2022,S002,54.62,35.0,15.62,15.62,103.52112676056339,41.79787623581105,-9.171428571428573
,P0001,42,31.79,1335.18,S002,3546,07-02-2022,S002,54.62,37.22,31.79,15.62,0.0,41.79787623581105,-14.588930682428803
,P0001,42,31.79,1335.18,S002,3849,06-02-2022,S002,54.62,24.87,31.79,15.62,0.0,41.79787623581105,27.824688379573775
,P0001,42,31.79,1335.18,S002,4110,05-02-2022,S002,54.62,31.58,31.79,15.62,0.0,41.79787623581105,0.6649778340722003
,P0001,42,31.79,1335.18,S002,1815,04-02-2022,S002,54.62,34.82,31.79,15.62,0.0,41.79787623581105,-8.701895462377946
,P0001,42,31.79,1335.18,S002,2930,03-02-2022,S002,54.62,30.85,31.79,15.62,0.0,41.79787623581105,3.0470016207455353
,P0001,408,89.6,36556.8,S005,2219,05-02-2022,S005,54.62,29.37,31.79,15.62,181.84963825102233,-64.04247528377883,205.07320394960843
,P0001,408,89.6,36556.8,S005,1301,04-02-2022,S005,54.62,32.16,89.6,31.79,0.0,-64.04247528377883,178.60696517412939
,P0001,408,89.6,36556.8,S005,2682,03-02-2022,S005,54.62,23.78,89.6,31.79,0.0,-64.04247528377883,276.7872161480235
,P0001,408,89.6,36556.8,S005,4458,02-02-2022,S005,54.62,36.43,89.6,31.79,0.0,-64.04247528377883,145.95113917101287
,P0001,112,84.48,9461.76,S003,1146,03-02-2022,S003,54.62,29.9,89.6,31.79,-5.714285714285704,-54.668619553277196,182.5418060200669
,P0001,112,84.48,9461.76,S003,4302,02-02-2022,S003,54.62,37.26,84.48,31.79,0.0,-54.668619553277196,126.73107890499197
,P0001,112,84.48,9461.76,S003,2152,01-02-2022,S003,54.62,37.62,84.48,31.79,0.0,-54.668619553277196,124.56140350877196
,P0001,112,84.48,9461.76,S003,2082,31-01-2022,S003,54.62,23.85,84.48,89.6,0.0,-54.668619553277196,254.21383647798743
,P0001,343,66.57,22833.51,S002,2685,31-01-2022,S002,54.62,31.87,84.48,89.6,-21.2002840909091,-21.87843280849505,108.8798242861625
,P0001,343,66.57,22833.51,S002,4820,01-02-2022,S002,54.62,35.08,66.57,89.6,0.0,-21.87843280849505,89.76624857468643
,P0001,343,66.57,22833.51,S002,2819,02-02-2022,S002,54.62,32.62,66.57,89.6,0.0,-21.87843280849505,104.07725321888412
,P0001,343,66.57,22833.51,S002,2930,03-02-2022,S002,54.62,30.85,66.57,84.48,0.0,-21.87843280849505,115.7860615883306
,P0001,343,66.57,22833.51,S002,1815,04-02-2022,S002,54.62,34.82,66.57,84.48,0.0,-21.87843280849505,91.18322802986786
,P0001,343,66.57,22833.51,S002,4110,05-02-2022,S002,54.62,31.58,66.57,84.48,0.0,-21.87843280849505,110.79797340088662
,P0001,343,66.57,22833.51,S002,3849,06-02-2022,S002,54.62,24.87,66.57,84.48,0.0,-21.87843280849505,167.6718938480096
,P0001,343,66.57,22833.51,S002,3546,07-02-2022,S002,54.62,37.22,66.57,66.57,0.0,-21.87843280849505,78.8554540569586
,P0001,343,66.57,22833.51,S002,2065,08-02-2022,S002,54.62,35.0,66.57,66.57,0.0,-21.87843280849505,90.19999999999997
,P0001,343,66.57,22833.51,S002,2172,09-02-2022,S002,54.62,36.08,66.57,66.57,0.0,-21.87843280849505,84.50665188470066
,P0001,155,78.43,12156.65,S002,2172,09-02-2022,S002,54.62,36.08,66.57,66.57,17.815832957788817,-43.59209080922741,117.37804878048783
,P0001,155,78.43,12156.65,S002,2065,08-02-2022,S002,54.62,35.0,78.43,66.57,0.0,-43.59209080922741,124.08571428571432
,P0001,155,78.43,12156.65,S002,3546,07-02-2022,S002,54.62,37.22,78.43,66.57,0.0,-43.59209080922741,110.7200429876411
,P0001,155,78.43,12156.65,S002,3849,06-02-2022,S002,54.62,24.87,78.43,66.57,0.0,-43.59209080922741,215.35987133092078
,P0001,155,78.43,12156.65,S002,4110,05-02-2022,S002,54.62,31.58,78.43,66.57,0.0,-43.59209080922741,148.35338822039267
,P0001,155,78.43,12156.65,S002,1815,04-02-2022,S002,54.62,34.82,78.43,66.57,0.0,-43.59209080922741,125.2441125789776
,P0001,155,78.43,12156.65,S002,2930,03-02-2022,S002,54.62,30.85,78.43,66.57,0.0,-43.59209080922741,154.23014586709886
,P0001,155,78.43,12156.65,S002,2819,02-02-2022,S002,54.62,32.62,78.43,78.43,0.0,-43.59209080922741,140.4353157572042
,P0001,155,78.43,12156.65,S002,4820,01-02-2022,S002,54.62,35.08,78.43,78.43,0.0,-43.59209080922741,123.57468643101485
,P0001,155,78.43,12156.65,S002,2685,31-01-2022,S002,54.62,31.87,78.43,78.43,0.0,-43.59209080922741,146.093504863508
,P0001,350,41.72,14602.0,S001,4322,10-02-2022,S001,54.62,24.88,78.43,78.43,-46.806069106209364,23.617722445990477,67.68488745980707
