Date,Product ID,Units Sold,Price,Revenue,Store ID,Stock Level,Restock_Date,Warehouse/Store ID,AvgPrice,Cost
01-01-2022,P0004,61,32.72,1995.92,S001,3733,05-02-2022,S001,59.90313725490196,38.59
01-01-2022,P0004,61,32.72,1995.92,S001,2081,06-02-2022,S001,59.90313725490196,25.56
01-01-2022,P0004,61,32.72,1995.92,S001,4498,07-02-2022,S001,59.90313725490196,26.38
01-01-2022,P0004,61,32.72,1995.92,S001,1143,08-02-2022,S001,59.90313725490196,34.86
01-01-2022,P0004,61,32.72,1995.92,S001,1504,09-02-2022,S001,59.90313725490196,34.44
01-01-2022,P0004,61,32.72,1995.92,S001,4190,10-02-2022,S001,59.90313725490196,37.12
01-01-2022,P0005,14,73.64,1030.96,S001,2130,31-01-2022,S001,58.20862745098039,26.01
01-01-2022,P0005,14,73.64,1030.96,S001,1201,01-02-2022,S001,58.20862745098039,39.13
01-01-2022,P0005,14,73.64,1030.96,S001,2923,02-02-2022,S001,58.20862745098039,33.87
01-01-2022,P0005,14,73.64,1030.96,S001,2439,03-02-2022,S001,58.20862745098039,35.96
01-01-2022,P0005,14,73.64,1030.96,S001,2884,04-02-2022,S001,58.20862745098039,28.87
01-01-2022,P0005,14,73.64,1030.96,S001,4863,05-02-2022,S001,58.20862745098039,35.24
01-01-2022,P0005,14,73.64,1030.96,S001,2974,06-02-2022,S001,58.20862745098039,25.39
01-01-2022,P0005,14,73.64,1030.96,S001,2636,07-02-2022,S001,58.20862745098039,24.39
01-01-2022,P0005,14,73.64,1030.96,S001,1884,08-02-2022,S001,58.20862745098039,30.69
01-01-2022,P0005,14,73.64,1030.96,S001,2214,09-02-2022,S001,58.20862745098039,30.64
01-01-2022,P0005,14,73.64,1030.96,S001,2015,10-02-2022,S001,58.20862745098039,37.37
01-01-2022,P0006,128,76.83,9834.24,S001,2095,31-01-2022,S001,57.11627450980392,25.52
01-01-2022,P0006,128,76.83,9834.24,S001,2981,01-02-2022,S001,57.11627450980392,27.12
01-01-2022,P0006,128,76.83,9834.24,S001,2757,02-02-2022,S001,57.11627450980392,23.0
01-01-2022,P0006,128,76.83,9834.24,S001,3294,03-02-2022,S001,57.11627450980392,39.57
01-01-2022,P0006,128,76.83,9834.24,S001,3961,04-02-2022,S001,57.11627450980392,38.19
01-01-2022,P0006,128,76.83,9834.24,S001,1625,05-02-2022,S001,57.11627450980392,25.63
01-01-2022,P0006,128,76.83,9834.24,S001,2369,06-02-2022,S001,57.11627450980392,30.74
01-01-2022,P0006,128,76.83,9834.24,S001,2291,07-02-2022,S001,57.11627450980392,39.81
01-01-2022,P0006,128,76.83,9834.24,S001,4140,08-02-2022,S001,57.11627450980392,35.47
01-01-2022,P0006,128,76.83,9834.24,S001,2531,09-02-2022,S001,57.11627450980392,38.14
01-01-2022,P0006,128,76.83,9834.24,S001,2824,10-02-2022,S001,57.11627450980392,34.13
01-01-2022,P0007,97,34.16,3313.52,S001,4772,31-01-2022,S001,57.154705882352935,23.86
01-01-2022,P0007,97,34.16,3313.52,S001,1995,01-02-2022,S001,57.154705882352935,29.9
01-01-2022,P0007,97,34.16,3313.52,S001,3532,02-02-2022,S001,57.154705882352935,24.6
01-01-2022,P0007,97,34.16,3313.52,S001,1835,03-02-2022,S001,57.154705882352935,31.71
01-01-2022,P0007,97,34.16,3313.52,S001,2919,04-02-2022,S001,57.154705882352935,29.54
01-01-2022,P0007,97,34.16,3313.52,S001,4359,05-02-2022,S001,57.154705882352935,38.48
01-01-2022,P0007,97,34.16,3313.52,S001,1740,06-02-2022,S001,57.154705882352935,26.4
01-01-2022,P0007,97,34.16,3313.52,S001,4906,07-02-2022,S001,57.154705882352935,28.39
01-01-2022,P0007,97,34.16,3313.52,S001,4170,08-02-2022,S001,57.154705882352935,38.88
01-01-2022,P0007,97,34.16,3313.52,S001,4440,09-02-2022,S001,57.154705882352935,36.88
01-01-2022,P0007,97,34.16,3313.52,S001,1373,10-02-2022,S001,57.154705882352935,34.73
01-01-2022,P0008,312,97.99,30572.88,S001,4092,31-01-2022,S001,54.893137254901966,36.22
01-01-2022,P0008,312,97.99,30572.88,S001,3317,01-02-2022,S001,54.893137254901966,34.4
01-01-2022,P0008,312,97.99,30572.88,S001,4478,02-02-2022,S001,54.893137254901966,32.88
01-01-2022,P0008,312,97.99,30572.88,S001,4510,03-02-2022,S001,54.893137254901966,27.28
01-01-2022,P0008,312,97.99,30572.88,S001,1877,04-02-2022,S001,54.893137254901966,22.14
01-01-2022,P0008,312,97.99,30572.88,S001,3901,05-02-2022,S001,54.893137254901966,35.5
01-01-2022,P0008,312,97.99,30572.88,S001,4545,06-02-2022,S001,54.893137254901966,27.96
01-01-2022,P0008,312,97.99,30572.88,S001,4648,07-02-2022,S001,54.893137254901966,35.29
01-01-2022,P0008,312,97.99,30572.88,S001,1395,08-02-2022,S001,54.893137254901966,37.2
01-01-2022,P0008,312,97.99,30572.88,S001,4480,09-02-2022,S001,54.893137254901966,27.59
01-01-2022,P0008,312,97.99,30572.88,S001,4136,10-02-2022,S001,54.893137254901966,35.94
01-01-2022,P0009,175,20.74,3629.5,S001,2638,31-01-2022,S001,56.76176470588235,32.94
01-01-2022,P0009,175,20.74,3629.5,S001,4934,01-02-2022,S001,56.76176470588235,26.6
01-01-2022,P0009,175,20.74,3629.5,S001,3278,02-02-2022,S001,56.76176470588235,22.79
01-01-2022,P0009,175,20.74,3629.5,S001,1202,03-02-2022,S001,56.76176470588235,36.25
01-01-2022,P0009,175,20.74,3629.5,S001,1337,04-02-2022,S001,56.76176470588235,38.12
01-01-2022,P0009,175,20.74,3629.5,S001,2686,05-02-2022,S001,56.76176470588235,38.88
01-01-2022,P0009,175,20.74,3629.5,S001,1116,06-02-2022,S001,56.76176470588235,31.28
01-01-2022,P0009,175,20.74,3629.5,S001,2440,07-02-2022,S001,56.76176470588235,27.04
01-01-2022,P0009,175,20.74,3629.5,S001,4096,08-02-2022,S001,56.76176470588235,30.38
01-01-2022,P0009,175,20.74,3629.5,S001,1823,09-02-2022,S001,56.76176470588235,27.12
01-01-2022,P0009,175,20.74,3629.5,S001,3193,10-02-2022,S001,56.76176470588235,26.96
01-01-2022,P0010,28,59.99,1679.72,S001,3169,31-01-2022,S001,58.38823529411765,35.76
01-01-2022,P0010,28,59.99,1679.72,S001,1815,01-02-2022,S001,58.38823529411765,24.7
01-01-2022,P0010,28,59.99,1679.72,S001,3796,02-02-2022,S001,58.38823529411765,26.17
01-01-2022,P0010,28,59.99,1679.72,S001,4255,03-02-2022,S001,58.38823529411765,28.1
01-01-2022,P0010,28,59.99,1679.72,S001,4777,04-02-2022,S001,58.38823529411765,24.95
01-01-2022,P0010,28,59.99,1679.72,S001,4009,05-02-2022,S001,58.38823529411765,36.07
01-01-2022,P0010,28,59.99,1679.72,S001,2853,06-02-2022,S001,58.38823529411765,35.45
01-01-2022,P0010,28,59.99,1679.72,S001,2191,07-02-2022,S001,58.38823529411765,35.29
01-01-2022,P0010,28,59.99,1679.72,S001,3995,08-02-2022,S001,58.38823529411765,25.34
01-01-2022,P0010,28,59.99,1679.72,S001,1928,09-02-2022,S001,58.38823529411765,30.01
01-01-2022,P0010,28,59.99,1679.72,S001,1223,10-02-2022,S001,58.38823529411765,31.93
01-01-2022,P0011,150,58.53,8779.5,S001,1466,31-01-2022,S001,57.14274509803922,23.21
01-01-2022,P0011,150,58.53,8779.5,S001,4342,01-02-2022,S001,57.14274509803922,27.82
01-01-2022,P0011,150,58.53,8779.5,S001,2678,02-02-2022,S001,57.14274509803922,32.26
01-01-2022,P0011,150,58.53,8779.5,S001,1122,03-02-2022,S001,57.14274509803922,30.38
01-01-2022,P0011,150,58.53,8779.5,S001,3869,04-02-2022,S001,57.14274509803922,28.33
01-01-2022,P0011,150,58.53,8779.5,S001,4710,05-02-2022,S001,57.14274509803922,33.37
01-01-2022,P0011,150,58.53,8779.5,S001,3838,06-02-2022,S001,57.14274509803922,23.53
01-01-2022,P0011,150,58.53,8779.5,S001,4913,07-02-2022,S001,57.14274509803922,35.89
01-01-2022,P0011,150,58.53,8779.5,S001,3938,08-02-2022,S001,57.14274509803922,39.74
01-01-2022,P0011,150,58.53,8779.5,S001,1933,09-02-2022,S001,57.14274509803922,32.98
01-01-2022,P0011,150,58.53,8779.5,S001,2262,10-02-2022,S001,57.14274509803922,26.65
01-01-2022,P0012,24,58.25,1398.0,S001,2238,31-01-2022,S001,58.3956862745098,40.35
01-01-2022,P0012,24,58.25,1398.0,S001,1455,01-02-2022,S001,58.3956862745098,26.18
01-01-2022,P0012,24,58.25,1398.0,S001,4242,02-02-2022,S001,58.3956862745098,35.48
01-01-2022,P0012,24,58.25,1398.0,S001,1400,03-02-2022,S001,58.3956862745098,24.73
01-01-2022,P0012,24,58.25,1398.0,S001,4234,04-02-2022,S001,58.3956862745098,40.0
01-01-2022,P0012,24,58.25,1398.0,S001,1154,05-02-2022,S001,58.3956862745098,30.69
01-01-2022,P0012,24,58.25,1398.0,S001,2150,06-02-2022,S001,58.3956862745098,37.36
01-01-2022,P0012,24,58.25,1398.0,S001,2066,07-02-2022,S001,58.3956862745098,33.79
01-01-2022,P0012,24,58.25,1398.0,S001,2492,08-02-2022,S001,58.3956862745098,38.05
01-01-2022,P0012,24,58.25,1398.0,S001,2140,09-02-2022,S001,58.3956862745098,28.05
01-01-2022,P0012,24,58.25,1398.0,S001,3224,10-02-2022,S001,58.3956862745098,40.66
01-01-2022,P0013,42,43.6,1831.2,S001,1330,31-01-2022,S001,56.28823529411764,36.57
01-01-2022,P0013,42,43.6,1831.2,S001,4533,01-02-2022,S001,56.28823529411764,38.21
01-01-2022,P0013,42,43.6,1831.2,S001,1540,02-02-2022,S001,56.28823529411764,33.52
01-01-2022,P0013,42,43.6,1831.2,S001,1766,03-02-2022,S001,56.28823529411764,22.94
01-01-2022,P0013,42,43.6,1831.2,S001,4791,04-02-2022,S001,56.28823529411764,38.57
01-01-2022,P0013,42,43.6,1831.2,S001,3537,05-02-2022,S001,56.28823529411764,38.27
01-01-2022,P0013,42,43.6,1831.2,S001,4464,06-02-2022,S001,56.28823529411764,33.12
01-01-2022,P0013,42,43.6,1831.2,S001,4627,07-02-2022,S001,56.28823529411764,30.48
01-01-2022,P0013,42,43.6,1831.2,S001,4555,08-02-2022,S001,56.28823529411764,24.62
01-01-2022,P0013,42,43.6,1831.2,S001,1133,09-02-2022,S001,56.28823529411764,33.05
01-01-2022,P0013,42,43.6,1831.2,S001,2802,10-02-2022,S001,56.28823529411764,38.46
01-01-2022,P0014,12,78.11,937.32,S001,2482,31-01-2022,S001,56.10098039215686,26.01
01-01-2022,P0014,12,78.11,937.32,S001,4798,01-02-2022,S001,56.10098039215686,36.04
01-01-2022,P0014,12,78.11,937.32,S001,2059,02-02-2022,S001,56.10098039215686,26.21
01-01-2022,P0014,12,78.11,937.32,S001,1293,03-02-2022,S001,56.10098039215686,38.64
01-01-2022,P0014,12,78.11,937.32,S001,1956,04-02-2022,S001,56.10098039215686,32.09
01-01-2022,P0014,12,78.11,937.32,S001,2409,05-02-2022,S001,56.10098039215686,37.02
01-01-2022,P0014,12,78.11,937.32,S001,2931,06-02-2022,S001,56.10098039215686,23.82
01-01-2022,P0014,12,78.11,937.32,S001,1284,07-02-2022,S001,56.10098039215686,29.37
01-01-2022,P0014,12,78.11,937.32,S001,4636,08-02-2022,S001,56.10098039215686,37.94
01-01-2022,P0014,12,78.11,937.32,S001,3105,09-02-2022,S001,56.10098039215686,29.33
01-01-2022,P0014,12,78.11,937.32,S001,1852,10-02-2022,S001,56.10098039215686,23.1
01-01-2022,P0015,369,92.99,34313.31,S001,3135,31-01-2022,S001,56.78431372549019,25.81
01-01-2022,P0015,369,92.99,34313.31,S001,2275,01-02-2022,S001,56.78431372549019,33.5
01-01-2022,P0015,369,92.99,34313.31,S001,3572,02-02-2022,S001,56.78431372549019,34.85
01-01-2022,P0015,369,92.99,34313.31,S001,3327,03-02-2022,S001,56.78431372549019,36.95
01-01-2022,P0015,369,92.99,34313.31,S001,2704,04-02-2022,S001,56.78431372549019,33.48
01-01-2022,P0015,369,92.99,34313.31,S001,1784,05-02-2022,S001,56.78431372549019,23.48
01-01-2022,P0015,369,92.99,34313.31,S001,2012,06-02-2022,S001,56.78431372549019,37.6
01-01-2022,P0015,369,92.99,34313.31,S001,3444,07-02-2022,S001,56.78431372549019,28.66
01-01-2022,P0015,369,92.99,34313.31,S001,4222,08-02-2022,S001,56.78431372549019,37.53
01-01-2022,P0015,369,92.99,34313.31,S001,4627,09-02-2022,S001,56.78431372549019,32.12
01-01-2022,P0015,369,92.99,34313.31,S001,4353,10-02-2022,S001,56.78431372549019,34.73
01-01-2022,P0016,255,21.9,5584.5,S001,4444,31-01-2022,S001,54.23431372549019,24.68
01-01-2022,P0016,255,21.9,5584.5,S001,2016,01-02-2022,S001,54.23431372549019,35.87
01-01-2022,P0016,255,21.9,5584.5,S001,2183,02-02-2022,S001,54.23431372549019,25.55
01-01-2022,P0016,255,21.9,5584.5,S001,4908,03-02-2022,S001,54.23431372549019,33.02
01-01-2022,P0016,255,21.9,5584.5,S001,1160,04-02-2022,S001,54.23431372549019,28.99
01-01-2022,P0016,255,21.9,5584.5,S001,4175,05-02-2022,S001,54.23431372549019,22.12
01-01-2022,P0016,255,21.9,5584.5,S001,2664,06-02-2022,S001,54.23431372549019,36.68
01-01-2022,P0016,255,21.9,5584.5,S001,1011,07-02-2022,S001,54.23431372549019,36.82
01-01-2022,P0016,255,21.9,5584.5,S001,2167,08-02-2022,S001,54.23431372549019,30.14
01-01-2022,P0016,255,21.9,5584.5,S001,1684,09-02-2022,S001,54.23431372549019,28.79
01-01-2022,P0016,255,21.9,5584.5,S001,1062,10-02-2022,S001,54.23431372549019,36.75
01-01-2022,P0017,246,21.07,5183.22,S001,4171,31-01-2022,S001,52.1358,25.61
01-01-2022,P0017,246,21.07,5183.22,S001,4773,01-02-2022,S001,52.1358,33.42
01-01-2022,P0017,246,21.07,5183.22,S001,4910,02-02-2022,S001,52.1358,25.94
01-01-2022,P0017,246,21.07,5183.22,S001,3931,03-02-2022,S001,52.1358,27.25
01-01-2022,P0017,246,21.07,5183.22,S001,2603,04-02-2022,S001,52.1358,25.44
01-01-2022,P0017,246,21.07,5183.22,S001,4464,05-02-2022,S001,52.1358,26.74
01-01-2022,P0017,246,21.07,5183.22,S001,2081,06-02-2022,S001,52.1358,21.81
01-01-2022,P0017,246,21.07,5183.22,S001,2630,07-02-2022,S001,52.1358,33.85
01-01-2022,P0017,246,21.07,5183.22,S001,3616,08-02-2022,S001,52.1358,30.1
01-01-2022,P0017,246,21.07,5183.22,S001,3719,09-02-2022,S001,52.1358,25.46
01-01-2022,P0018,151,19.57,2955.07,S001,3919,31-01-2022,S001,57.3886,31.99
01-01-2022,P0018,151,19.57,2955.07,S001,3343,01-02-2022,S001,57.3886,26.17
01-01-2022,P0018,151,19.57,2955.07,S001,2722,02-02-2022,S001,57.3886,35.81
01-01-2022,P0018,151,19.57,2955.07,S001,4681,03-02-2022,S001,57.3886,25.94
01-01-2022,P0018,151,19.57,2955.07,S001,3848,04-02-2022,S001,57.3886,28.61
01-01-2022,P0018,151,19.57,2955.07,S001,4882,05-02-2022,S001,57.3886,36.91
01-01-2022,P0018,151,19.57,2955.07,S001,1633,06-02-2022,S001,57.3886,27.72
01-01-2022,P0018,151,19.57,2955.07,S001,4373,07-02-2022,S001,57.3886,39.57
01-01-2022,P0018,151,19.57,2955.07,S001,2062,08-02-2022,S001,57.3886,29.82
01-01-2022,P0018,151,19.57,2955.07,S001,3220,09-02-2022,S001,57.3886,39.28
01-01-2022,P0019,257,73.28,18832.96,S001,4735,31-01-2022,S001,55.3658,29.32
01-01-2022,P0019,257,73.28,18832.96,S001,4796,01-02-2022,S001,55.3658,36.97
01-01-2022,P0019,257,73.28,18832.96,S001,4314,02-02-2022,S001,55.3658,32.94
01-01-2022,P0019,257,73.28,18832.96,S001,1197,03-02-2022,S001,55.3658,24.74
01-01-2022,P0019,257,73.28,18832.96,S001,1397,04-02-2022,S001,55.3658,33.32
01-01-2022,P0019,257,73.28,18832.96,S001,1245,05-02-2022,S001,55.3658,38.54
01-01-2022,P0019,257,73.28,18832.96,S001,1512,06-02-2022,S001,55.3658,35.54
01-01-2022,P0019,257,73.28,18832.96,S001,4969,07-02-2022,S001,55.3658,24.21
01-01-2022,P0019,257,73.28,18832.96,S001,3156,08-02-2022,S001,55.3658,23.06
01-01-2022,P0019,257,73.28,18832.96,S001,2852,09-02-2022,S001,55.3658,34.83
01-01-2022,P0020,99,30.24,2993.76,S001,1130,31-01-2022,S001,56.9964,27.78
01-01-2022,P0020,99,30.24,2993.76,S001,3767,01-02-2022,S001,56.9964,32.02
01-01-2022,P0020,99,30.24,2993.76,S001,4157,02-02-2022,S001,56.9964,37.32
01-01-2022,P0020,99,30.24,2993.76,S001,4029,03-02-2022,S001,56.9964,27.08
01-01-2022,P0020,99,30.24,2993.76,S001,2300,04-02-2022,S001,56.9964,35.66
01-01-2022,P0020,99,30.24,2993.76,S001,4247,05-02-2022,S001,56.9964,25.37
01-01-2022,P0020,99,30.24,2993.76,S001,4822,06-02-2022,S001,56.9964,35.59
01-01-2022,P0020,99,30.24,2993.76,S001,4324,07-02-2022,S001,56.9964,35.3
01-01-2022,P0020,99,30.24,2993.76,S001,4764,08-02-2022,S001,56.9964,28.53
01-01-2022,P0020,99,30.24,2993.76,S001,1814,09-02-2022,S001,56.9964,25.19
01-01-2022,P0001,104,32.8,3411.2,S002,2685,31-01-2022,S002,54.62,31.87
01-01-2022,P0001,104,32.8,3411.2,S002,4820,01-02-2022,S002,54.62,35.08
01-01-2022,P0001,104,32.8,3411.2,S002,2819,02-02-2022,S002,54.62,32.62
01-01-2022,P0001,104,32.8,3411.2,S002,2930,03-02-2022,S002,54.62,30.85
01-01-2022,P0001,104,32.8,3411.2,S002,1815,04-02-2022,S002,54.62,34.82
01-01-2022,P0001,104,32.8,3411.2,S002,4110,05-02-2022,S002,54.62,31.58
01-01-2022,P0001,104,32.8,3411.2,S002,3849,06-02-2022,S002,54.62,24.87
01-01-2022,P0001,104,32.8,3411.2,S002,3546,07-02-2022,S002,54.62,37.22
01-01-2022,P0001,104,32.8,3411.2,S002,2065,08-02-2022,S002,54.62,35.0
01-01-2022,P0001,104,32.8,3411.2,S002,2172,09-02-2022,S002,54.62,36.08
01-01-2022,P0002,141,46.16,6508.56,S002,4380,31-01-2022,S002,62.52392156862745,27.63
01-01-2022,P0002,141,46.16,6508.56,S002,1337,01-02-2022,S002,62.52392156862745,41.82
01-01-2022,P0002,141,46.16,6508.56,S002,3625,02-02-2022,S002,62.52392156862745,35.67
01-01-2022,P0002,141,46.16,6508.56,S002,4582,03-02-2022,S002,62.52392156862745,38.41
01-01-2022,P0002,141,46.16,6508.56,S002,4987,04-02-2022,S002,62.52392156862745,39.82
01-01-2022,P0002,141,46.16,6508.56,S002,2500,05-02-2022,S002,62.52392156862745,32.15
01-01-2022,P0002,141,46.16,6508.56,S002,2119,06-02-2022,S002,62.52392156862745,28.94
01-01-2022,P0002,141,46.16,6508.56,S002,1753,07-02-2022,S002,62.52392156862745,28.41
01-01-2022,P0002,141,46.16,6508.56,S002,2209,08-02-2022,S002,62.52392156862745,25.1
01-01-2022,P0002,141,46.16,6508.56,S002,1079,09-02-2022,S002,62.52392156862745,34.15
01-01-2022,P0003,182,20.46,3723.72,S002,1769,31-01-2022,S002,52.47,25.59
01-01-2022,P0003,182,20.46,3723.72,S002,1878,01-02-2022,S002,52.47,25.99
01-01-2022,P0003,182,20.46,3723.72,S002,3729,02-02-2022,S002,52.47,22.46
01-01-2022,P0003,182,20.46,3723.72,S002,3799,03-02-2022,S002,52.47,31.38
01-01-2022,P0003,182,20.46,3723.72,S002,2527,04-02-2022,S002,52.47,22.42
01-01-2022,P0003,182,20.46,3723.72,S002,2705,05-02-2022,S002,52.47,36.26
01-01-2022,P0003,182,20.46,3723.72,S002,4709,06-02-2022,S002,52.47,26.82
01-01-2022,P0003,182,20.46,3723.72,S002,3082,07-02-2022,S002,52.47,22.03
01-01-2022,P0003,182,20.46,3723.72,S002,3982,08-02-2022,S002,52.47,26.24
01-01-2022,P0003,182,20.46,3723.72,S002,3933,09-02-2022,S002,52.47,35.07
01-01-2022,P0004,63,26.19,1649.97,S002,3391,31-01-2022,S002,59.90313725490196,30.55
01-01-2022,P0004,63,26.19,1649.97,S002,2076,01-02-2022,S002,59.90313725490196,25.94
01-01-2022,P0004,63,26.19,1649.97,S002,3604,02-02-2022,S002,59.90313725490196,30.57
01-01-2022,P0004,63,26.19,1649.97,S002,3191,03-02-2022,S002,59.90313725490196,28.99
01-01-2022,P0004,63,26.19,1649.97,S002,2919,04-02-2022,S002,59.90313725490196,32.85
01-01-2022,P0004,63,26.19,1649.97,S002,3806,05-02-2022,S002,59.90313725490196,39.09
01-01-2022,P0004,63,26.19,1649.97,S002,2141,06-02-2022,S002,59.90313725490196,32.67
01-01-2022,P0004,63,26.19,1649.97,S002,3774,07-02-2022,S002,59.90313725490196,37.28
01-01-2022,P0004,63,26.19,1649.97,S002,3445,08-02-2022,S002,59.90313725490196,31.12
01-01-2022,P0004,63,26.19,1649.97,S002,4284,09-02-2022,S002,59.90313725490196,38.34
01-01-2022,P0005,156,83.29,12993.24,S002,2515,31-01-2022,S002,58.20862745098039,31.25
01-01-2022,P0005,156,83.29,12993.24,S002,1791,01-02-2022,S002,58.20862745098039,27.26
01-01-2022,P0005,156,83.29,12993.24,S002,2597,02-02-2022,S002,58.20862745098039,27.91
01-01-2022,P0005,156,83.29,12993.24,S002,1608,03-02-2022,S002,58.20862745098039,39.96
01-01-2022,P0005,156,83.29,12993.24,S002,2415,04-02-2022,S002,58.20862745098039,24.29
01-01-2022,P0005,156,83.29,12993.24,S002,1537,05-02-2022,S002,58.20862745098039,37.92
01-01-2022,P0005,156,83.29,12993.24,S002,1559,06-02-2022,S002,58.20862745098039,34.08
01-01-2022,P0005,156,83.29,12993.24,S002,3896,07-02-2022,S002,58.20862745098039,33.32
01-01-2022,P0005,156,83.29,12993.24,S002,4294,08-02-2022,S002,58.20862745098039,32.67
01-01-2022,P0005,156,83.29,12993.24,S002,1202,09-02-2022,S002,58.20862745098039,30.71
01-01-2022,P0006,250,85.59,21397.5,S002,4485,31-01-2022,S002,57.11627450980392,36.3
01-01-2022,P0006,250,85.59,21397.5,S002,4993,01-02-2022,S002,57.11627450980392,30.16
01-01-2022,P0006,250,85.59,21397.5,S002,4060,02-02-2022,S002,57.11627450980392,27.03
01-01-2022,P0006,250,85.59,21397.5,S002,4272,03-02-2022,S002,57.11627450980392,35.49
01-01-2022,P0006,250,85.59,21397.5,S002,2158,04-02-2022,S002,57.11627450980392,32.26
01-01-2022,P0006,250,85.59,21397.5,S002,2890,05-02-2022,S002,57.11627450980392,30.88
01-01-2022,P0006,250,85.59,21397.5,S002,4672,06-02-2022,S002,57.11627450980392,29.17
01-01-2022,P0006,250,85.59,21397.5,S002,1089,07-02-2022,S002,57.11627450980392,37.27
01-01-2022,P0006,250,85.59,21397.5,S002,1633,08-02-2022,S002,57.11627450980392,38.61
01-01-2022,P0006,250,85.59,21397.5,S002,3811,09-02-2022,S002,57.11627450980392,23.23
01-01-2022,P0007,393,91.13,35814.09,S002,3853,31-01-2022,S002,57.154705882352935,26.29
01-01-2022,P0007,393,91.13,35814.09,S002,3264,01-02-2022,S002,57.154705882352935,36.89
01-01-2022,P0007,393,91.13,35814.09,S002,3693,02-02-2022,S002,57.154705882352935,39.55
01-01-2022,P0007,393,91.13,35814.09,S002,2147,03-02-2022,S002,57.154705882352935,32.37
01-01-2022,P0007,393,91.13,35814.09,S002,2218,04-02-2022,S002,57.154705882352935,30.43
01-01-2022,P0007,393,91.13,35814.09,S002,2841,05-02-2022,S002,57.154705882352935,29.97
01-01-2022,P0007,393,91.13,35814.09,S002,1487,06-02-2022,S002,57.154705882352935,30.79
