Date,Product ID,Units Sold,Price,Revenue,Store ID,Stock Level,Restock_Date,Warehouse/Store ID,AvgPrice,Cost
0.001934984520123839,0,97,41.28,4004.16,4,2682,2,4,54.62,23.78
0.001934984520123839,0,97,41.28,4004.16,4,4458,1,4,54.62,36.43
0.001934984520123839,0,97,41.28,4004.16,4,3690,0,4,54.62,27.44
0.001934984520123839,0,97,41.28,4004.16,4,2478,10,4,54.62,35.99
0.001934984520123839,0,96,48.08,4615.68,1,2685,10,1,54.62,31.87
0.001934984520123839,0,96,48.08,4615.68,1,4820,0,1,54.62,35.08
0.001934984520123839,0,2,66.3,132.6,0,4312,1,0,54.62,32.37
0.001934984520123839,0,350,41.72,14602.0,0,1830,5,0,54.62,24.62
0.001934984520123839,0,2,66.3,132.6,0,2707,2,0,54.62,22.69
0.001934984520123839,0,2,66.3,132.6,0,1569,4,0,54.62,33.29
0.001934984520123839,0,67,67.49,4521.83,4,3690,0,4,54.62,27.44
0.001934984520123839,0,67,67.49,4521.83,4,4458,1,4,54.62,36.43
0.001934984520123839,0,67,67.49,4521.83,4,2682,2,4,54.62,23.78
0.001934984520123839,0,67,67.49,4521.83,4,1301,3,4,54.62,32.16
0.001934984520123839,0,67,67.49,4521.83,4,2219,4,4,54.62,29.37
0.001934984520123839,0,67,67.49,4521.83,4,2631,5,4,54.62,35.24
0.001934984520123839,0,67,67.49,4521.83,4,2903,6,4,54.62,33.22
0.001934984520123839,0,67,67.49,4521.83,4,2881,7,4,54.62,25.63
0.001934984520123839,0,67,67.49,4521.83,4,3508,8,4,54.62,27.32
0.001934984520123839,0,341,90.22,30765.02,1,2172,8,1,54.62,36.08
0.001934984520123839,0,341,90.22,30765.02,1,2065,7,1,54.62,35.0
0.001934984520123839,0,341,90.22,30765.02,1,3546,6,1,54.62,37.22
0.001934984520123839,0,341,90.22,30765.02,1,3849,5,1,54.62,24.87
0.001934984520123839,0,341,90.22,30765.02,1,4110,4,1,54.62,31.58
0.001934984520123839,0,341,90.22,30765.02,1,1815,3,1,54.62,34.82
0.001934984520123839,0,341,90.22,30765.02,1,2930,2,1,54.62,30.85
0.001934984520123839,0,341,90.22,30765.02,1,2819,1,1,54.62,32.62
0.001934984520123839,0,341,90.22,30765.02,1,4820,0,1,54.62,35.08
0.001934984520123839,0,341,90.22,30765.02,1,2685,10,1,54.62,31.87
0.001934984520123839,0,147,28.46,4183.62,0,3449,0,0,54.62,22.36
0.001934984520123839,0,2,66.3,132.6,0,4322,9,0,54.62,24.88
0.001934984520123839,0,2,66.3,132.6,0,2996,8,0,54.62,25.25
0.001934984520123839,0,2,66.3,132.6,0,1850,7,0,54.62,33.44
0.001934984520123839,0,2,66.3,132.6,0,2568,6,0,54.62,30.58
0.001934984520123839,0,2,66.3,132.6,0,1830,5,0,54.62,24.62
0.001934984520123839,0,2,66.3,132.6,0,3557,3,0,54.62,23.54
0.001934984520123839,0,96,48.08,4615.68,1,2819,1,1,54.62,32.62
0.001934984520123839,0,350,41.72,14602.0,0,2568,6,0,54.62,30.58
0.001934984520123839,0,350,41.72,14602.0,0,2996,8,0,54.62,25.25
0.001934984520123839,0,36,32.68,1176.48,0,2996,8,0,54.62,25.25
0.001934984520123839,0,36,32.68,1176.48,0,1850,7,0,54.62,33.44
0.001934984520123839,0,36,32.68,1176.48,0,2568,6,0,54.62,30.58
0.001934984520123839,0,36,32.68,1176.48,0,1830,5,0,54.62,24.62
0.001934984520123839,0,36,32.68,1176.48,0,1569,4,0,54.62,33.29
0.001934984520123839,0,36,32.68,1176.48,0,3557,3,0,54.62,23.54
0.001934984520123839,0,36,32.68,1176.48,0,2707,2,0,54.62,22.69
0.001934984520123839,0,36,32.68,1176.48,0,4312,1,0,54.62,32.37
0.001934984520123839,0,36,32.68,1176.48,0,3449,0,0,54.62,22.36
0.001934984520123839,0,36,32.68,1176.48,0,4174,10,0,54.62,27.99
0.001934984520123839,0,77,70.33,5415.41,4,2478,10,4,54.62,35.99
0.001934984520123839,0,36,32.68,1176.48,0,4322,9,0,54.62,24.88
0.001934984520123839,0,77,70.33,5415.41,4,3690,0,4,54.62,27.44
0.001934984520123839,0,77,70.33,5415.41,4,2682,2,4,54.62,23.78
0.001934984520123839,0,77,70.33,5415.41,4,1301,3,4,54.62,32.16
0.001934984520123839,0,77,70.33,5415.41,4,2219,4,4,54.62,29.37
0.001934984520123839,0,77,70.33,5415.41,4,2631,5,4,54.62,35.24
0.001934984520123839,0,77,70.33,5415.41,4,2903,6,4,54.62,33.22
0.001934984520123839,0,77,70.33,5415.41,4,2881,7,4,54.62,25.63
0.001934984520123839,0,77,70.33,5415.41,4,3508,8,4,54.62,27.32
0.001934984520123839,0,408,89.6,36556.8,4,3508,8,4,54.62,27.32
0.001934984520123839,0,408,89.6,36556.8,4,2881,7,4,54.62,25.63
0.001934984520123839,0,408,89.6,36556.8,4,2903,6,4,54.62,33.22
0.001934984520123839,0,408,89.6,36556.8,4,2631,5,4,54.62,35.24
0.001934984520123839,0,77,70.33,5415.41,4,4458,1,4,54.62,36.43
0.001934984520123839,0,42,31.79,1335.18,1,2685,10,1,54.62,31.87
0.001934984520123839,0,42,31.79,1335.18,1,4820,0,1,54.62,35.08
0.001934984520123839,0,42,31.79,1335.18,1,2819,1,1,54.62,32.62
0.001934984520123839,0,57,21.01,1197.57,2,2516,6,2,54.62,29.43
0.001934984520123839,0,57,21.01,1197.57,2,2679,5,2,54.62,22.18
0.001934984520123839,0,57,21.01,1197.57,2,1399,4,2,54.62,37.48
0.001934984520123839,0,57,21.01,1197.57,2,3277,3,2,54.62,23.24
0.001934984520123839,0,57,21.01,1197.57,2,1146,2,2,54.62,29.9
0.001934984520123839,0,57,21.01,1197.57,2,4302,1,2,54.62,37.26
0.001934984520123839,0,57,21.01,1197.57,2,2152,0,2,54.62,37.62
0.001934984520123839,0,57,21.01,1197.57,2,2082,10,2,54.62,23.85
0.001934984520123839,0,42,31.79,1335.18,1,2172,8,1,54.62,36.08
0.001934984520123839,0,271,15.62,4233.02,3,4890,10,3,54.62,28.22
0.001934984520123839,0,271,15.62,4233.02,3,1200,0,3,54.62,27.87
0.001934984520123839,0,271,15.62,4233.02,3,2257,1,3,54.62,31.93
0.001934984520123839,0,271,15.62,4233.02,3,1262,2,3,54.62,28.21
0.001934984520123839,0,271,15.62,4233.02,3,4587,3,3,54.62,23.77
0.001934984520123839,0,271,15.62,4233.02,3,3361,4,3,54.62,33.39
0.001934984520123839,0,271,15.62,4233.02,3,3388,5,3,54.62,27.68
0.001934984520123839,0,271,15.62,4233.02,3,2008,6,3,54.62,24.33
0.001934984520123839,0,271,15.62,4233.02,3,2856,7,3,54.62,34.56
0.001934984520123839,0,271,15.62,4233.02,3,3723,8,3,54.62,23.2
0.001934984520123839,0,42,31.79,1335.18,1,2065,7,1,54.62,35.0
0.001934984520123839,0,42,31.79,1335.18,1,3546,6,1,54.62,37.22
0.001934984520123839,0,42,31.79,1335.18,1,3849,5,1,54.62,24.87
0.001934984520123839,0,42,31.79,1335.18,1,4110,4,1,54.62,31.58
0.001934984520123839,0,42,31.79,1335.18,1,1815,3,1,54.62,34.82
0.001934984520123839,0,42,31.79,1335.18,1,2930,2,1,54.62,30.85
0.001934984520123839,0,408,89.6,36556.8,4,2219,4,4,54.62,29.37
0.001934984520123839,0,408,89.6,36556.8,4,1301,3,4,54.62,32.16
0.001934984520123839,0,408,89.6,36556.8,4,2682,2,4,54.62,23.78
0.001934984520123839,0,408,89.6,36556.8,4,4458,1,4,54.62,36.43
0.001934984520123839,0,112,84.48,9461.76,2,1146,2,2,54.62,29.9
0.001934984520123839,0,112,84.48,9461.76,2,4302,1,2,54.62,37.26
0.001934984520123839,0,112,84.48,9461.76,2,2152,0,2,54.62,37.62
0.001934984520123839,0,112,84.48,9461.76,2,2082,10,2,54.62,23.85
0.001934984520123839,0,343,66.57,22833.51,1,2685,10,1,54.62,31.87
0.001934984520123839,0,343,66.57,22833.51,1,4820,0,1,54.62,35.08
0.001934984520123839,0,343,66.57,22833.51,1,2819,1,1,54.62,32.62
0.001934984520123839,0,343,66.57,22833.51,1,2930,2,1,54.62,30.85
0.001934984520123839,0,343,66.57,22833.51,1,1815,3,1,54.62,34.82
0.001934984520123839,0,343,66.57,22833.51,1,4110,4,1,54.62,31.58
0.001934984520123839,0,343,66.57,22833.51,1,3849,5,1,54.62,24.87
0.001934984520123839,0,343,66.57,22833.51,1,3546,6,1,54.62,37.22
0.001934984520123839,0,343,66.57,22833.51,1,2065,7,1,54.62,35.0
0.001934984520123839,0,343,66.57,22833.51,1,2172,8,1,54.62,36.08
0.001934984520123839,0,155,78.43,12156.65,1,2172,8,1,54.62,36.08
0.001934984520123839,0,155,78.43,12156.65,1,2065,7,1,54.62,35.0
0.001934984520123839,0,155,78.43,12156.65,1,3546,6,1,54.62,37.22
0.001934984520123839,0,155,78.43,12156.65,1,3849,5,1,54.62,24.87
0.001934984520123839,0,155,78.43,12156.65,1,4110,4,1,54.62,31.58
0.001934984520123839,0,155,78.43,12156.65,1,1815,3,1,54.62,34.82
0.001934984520123839,0,155,78.43,12156.65,1,2930,2,1,54.62,30.85
0.001934984520123839,0,155,78.43,12156.65,1,2819,1,1,54.62,32.62
0.001934984520123839,0,155,78.43,12156.65,1,4820,0,1,54.62,35.08
0.001934984520123839,0,155,78.43,12156.65,1,2685,10,1,54.62,31.87
0.001934984520123839,0,350,41.72,14602.0,0,4322,9,0,54.62,24.88
0.001934984520123839,0,112,84.48,9461.76,2,3277,3,2,54.62,23.24
0.001934984520123839,0,350,41.72,14602.0,0,1850,7,0,54.62,33.44
0.001934984520123839,0,112,84.48,9461.76,2,1399,4,2,54.62,37.48
0.001934984520123839,0,112,84.48,9461.76,2,2516,6,2,54.62,29.43
0.001934984520123839,0,408,89.6,36556.8,4,3690,0,4,54.62,27.44
0.001934984520123839,0,408,89.6,36556.8,4,2478,10,4,54.62,35.99
0.001934984520123839,0,253,80.62,20396.86,3,3723,8,3,54.62,23.2
0.001934984520123839,0,253,80.62,20396.86,3,2856,7,3,54.62,34.56
0.001934984520123839,0,253,80.62,20396.86,3,2008,6,3,54.62,24.33
0.001934984520123839,0,253,80.62,20396.86,3,3388,5,3,54.62,27.68
0.001934984520123839,0,253,80.62,20396.86,3,3361,4,3,54.62,33.39
0.001934984520123839,0,253,80.62,20396.86,3,4587,3,3,54.62,23.77
0.001934984520123839,0,253,80.62,20396.86,3,1262,2,3,54.62,28.21
0.001934984520123839,0,253,80.62,20396.86,3,2257,1,3,54.62,31.93
0.001934984520123839,0,253,80.62,20396.86,3,1200,0,3,54.62,27.87
0.001934984520123839,0,253,80.62,20396.86,3,4890,10,3,54.62,28.22
0.001934984520123839,0,81,27.95,2263.95,0,4174,10,0,54.62,27.99
0.001934984520123839,0,81,27.95,2263.95,0,3449,0,0,54.62,22.36
0.001934984520123839,0,81,27.95,2263.95,0,4312,1,0,54.62,32.37
0.001934984520123839,0,81,27.95,2263.95,0,2707,2,0,54.62,22.69
0.001934984520123839,0,81,27.95,2263.95,0,3557,3,0,54.62,23.54
0.001934984520123839,0,81,27.95,2263.95,0,1569,4,0,54.62,33.29
0.001934984520123839,0,81,27.95,2263.95,0,1830,5,0,54.62,24.62
0.001934984520123839,0,81,27.95,2263.95,0,2568,6,0,54.62,30.58
0.001934984520123839,0,81,27.95,2263.95,0,1850,7,0,54.62,33.44
0.001934984520123839,0,81,27.95,2263.95,0,2996,8,0,54.62,25.25
0.001934984520123839,0,81,27.95,2263.95,0,4322,9,0,54.62,24.88
0.001934984520123839,0,112,84.48,9461.76,2,2396,8,2,54.62,26.34
0.001934984520123839,0,112,84.48,9461.76,2,4324,7,2,54.62,22.06
0.001934984520123839,0,112,84.48,9461.76,2,2679,5,2,54.62,22.18
0.001934984520123839,0,57,21.01,1197.57,2,4324,7,2,54.62,22.06
0.001934984520123839,0,96,48.08,4615.68,1,2930,2,1,54.62,30.85
0.001934984520123839,0,96,48.08,4615.68,1,4110,4,1,54.62,31.58
0.001934984520123839,0,37,91.05,3368.85,0,4312,1,0,54.62,32.37
0.001934984520123839,0,37,91.05,3368.85,0,3449,0,0,54.62,22.36
0.001934984520123839,0,37,91.05,3368.85,0,4174,10,0,54.62,27.99
0.001934984520123839,0,74,40.47,2994.78,4,3508,8,4,54.62,27.32
0.001934984520123839,0,74,40.47,2994.78,4,2881,7,4,54.62,25.63
0.001934984520123839,0,74,40.47,2994.78,4,2903,6,4,54.62,33.22
0.001934984520123839,0,74,40.47,2994.78,4,2631,5,4,54.62,35.24
0.001934984520123839,0,74,40.47,2994.78,4,2219,4,4,54.62,29.37
0.001934984520123839,0,74,40.47,2994.78,4,1301,3,4,54.62,32.16
0.001934984520123839,0,74,40.47,2994.78,4,2682,2,4,54.62,23.78
0.001934984520123839,0,74,40.47,2994.78,4,4458,1,4,54.62,36.43
0.001934984520123839,0,37,91.05,3368.85,0,2707,2,0,54.62,22.69
0.001934984520123839,0,74,40.47,2994.78,4,3690,0,4,54.62,27.44
0.001934984520123839,0,271,81.01,21953.71,2,2082,10,2,54.62,23.85
0.001934984520123839,0,271,81.01,21953.71,2,2152,0,2,54.62,37.62
0.001934984520123839,0,271,81.01,21953.71,2,4302,1,2,54.62,37.26
0.001934984520123839,0,271,81.01,21953.71,2,1146,2,2,54.62,29.9
0.001934984520123839,0,271,81.01,21953.71,2,3277,3,2,54.62,23.24
0.001934984520123839,0,271,81.01,21953.71,2,1399,4,2,54.62,37.48
0.001934984520123839,0,271,81.01,21953.71,2,2679,5,2,54.62,22.18
0.001934984520123839,0,271,81.01,21953.71,2,2516,6,2,54.62,29.43
0.001934984520123839,0,271,81.01,21953.71,2,4324,7,2,54.62,22.06
0.001934984520123839,0,271,81.01,21953.71,2,2396,8,2,54.62,26.34
0.001934984520123839,0,198,57.58,11400.84,3,3723,8,3,54.62,23.2
0.001934984520123839,0,74,40.47,2994.78,4,2478,10,4,54.62,35.99
0.001934984520123839,0,37,91.05,3368.85,0,3557,3,0,54.62,23.54
0.001934984520123839,0,37,91.05,3368.85,0,1569,4,0,54.62,33.29
0.001934984520123839,0,37,91.05,3368.85,0,1830,5,0,54.62,24.62
0.001934984520123839,0,58,77.88,4517.04,0,4322,9,0,54.62,24.88
0.001934984520123839,0,81,28.58,2314.98,1,2172,8,1,54.62,36.08
0.001934984520123839,0,81,28.58,2314.98,1,2065,7,1,54.62,35.0
0.001934984520123839,0,81,28.58,2314.98,1,3546,6,1,54.62,37.22
0.001934984520123839,0,81,28.58,2314.98,1,3849,5,1,54.62,24.87
0.001934984520123839,0,81,28.58,2314.98,1,4110,4,1,54.62,31.58
0.001934984520123839,0,81,28.58,2314.98,1,1815,3,1,54.62,34.82
0.001934984520123839,0,81,28.58,2314.98,1,2930,2,1,54.62,30.85
0.001934984520123839,0,81,28.58,2314.98,1,2819,1,1,54.62,32.62
0.001934984520123839,0,81,28.58,2314.98,1,4820,0,1,54.62,35.08
0.001934984520123839,0,81,28.58,2314.98,1,2685,10,1,54.62,31.87
0.001934984520123839,0,83,45.49,3775.67,1,2685,10,1,54.62,31.87
0.001934984520123839,0,83,45.49,3775.67,1,4820,0,1,54.62,35.08
0.001934984520123839,0,83,45.49,3775.67,1,2819,1,1,54.62,32.62
0.001934984520123839,0,83,45.49,3775.67,1,2930,2,1,54.62,30.85
0.001934984520123839,0,83,45.49,3775.67,1,1815,3,1,54.62,34.82
0.001934984520123839,0,83,45.49,3775.67,1,4110,4,1,54.62,31.58
0.001934984520123839,0,83,45.49,3775.67,1,3849,5,1,54.62,24.87
0.001934984520123839,0,83,45.49,3775.67,1,3546,6,1,54.62,37.22
0.001934984520123839,0,83,45.49,3775.67,1,2065,7,1,54.62,35.0
0.001934984520123839,0,83,45.49,3775.67,1,2172,8,1,54.62,36.08
0.001934984520123839,0,37,91.05,3368.85,0,4322,9,0,54.62,24.88
0.001934984520123839,0,37,91.05,3368.85,0,2996,8,0,54.62,25.25
0.001934984520123839,0,37,91.05,3368.85,0,1850,7,0,54.62,33.44
0.001934984520123839,0,37,91.05,3368.85,0,2568,6,0,54.62,30.58
0.001934984520123839,0,198,57.58,11400.84,3,2856,7,3,54.62,34.56
0.001934984520123839,0,198,57.58,11400.84,3,2008,6,3,54.62,24.33
0.001934984520123839,0,198,57.58,11400.84,3,3388,5,3,54.62,27.68
0.001934984520123839,0,198,57.58,11400.84,3,3361,4,3,54.62,33.39
0.001934984520123839,0,161,56.24,9054.64,1,4110,4,1,54.62,31.58
0.001934984520123839,0,161,56.24,9054.64,1,1815,3,1,54.62,34.82
0.001934984520123839,0,161,56.24,9054.64,1,2930,2,1,54.62,30.85
0.001934984520123839,0,161,56.24,9054.64,1,2819,1,1,54.62,32.62
0.001934984520123839,0,161,56.24,9054.64,1,4820,0,1,54.62,35.08
0.001934984520123839,0,161,56.24,9054.64,1,2685,10,1,54.62,31.87
0.001934984520123839,0,195,21.71,4233.45,4,2478,10,4,54.62,35.99
0.001934984520123839,0,195,21.71,4233.45,4,3690,0,4,54.62,27.44
0.001934984520123839,0,195,21.71,4233.45,4,4458,1,4,54.62,36.43
0.001934984520123839,0,195,21.71,4233.45,4,2682,2,4,54.62,23.78
0.001934984520123839,0,195,21.71,4233.45,4,1301,3,4,54.62,32.16
0.001934984520123839,0,195,21.71,4233.45,4,2219,4,4,54.62,29.37
0.001934984520123839,0,195,21.71,4233.45,4,2631,5,4,54.62,35.24
0.001934984520123839,0,195,21.71,4233.45,4,2903,6,4,54.62,33.22
0.001934984520123839,0,195,21.71,4233.45,4,2881,7,4,54.62,25.63
0.001934984520123839,0,195,21.71,4233.45,4,3508,8,4,54.62,27.32
0.001934984520123839,0,147,28.46,4183.62,0,4322,9,0,54.62,24.88
0.001934984520123839,0,147,28.46,4183.62,0,2996,8,0,54.62,25.25
0.001934984520123839,0,147,28.46,4183.62,0,1850,7,0,54.62,33.44
0.001934984520123839,0,147,28.46,4183.62,0,2568,6,0,54.62,30.58
0.001934984520123839,0,147,28.46,4183.62,0,1830,5,0,54.62,24.62
0.001934984520123839,0,147,28.46,4183.62,0,1569,4,0,54.62,33.29
0.001934984520123839,0,147,28.46,4183.62,0,3557,3,0,54.62,23.54
0.001934984520123839,0,147,28.46,4183.62,0,2707,2,0,54.62,22.69
0.001934984520123839,0,147,28.46,4183.62,0,4312,1,0,54.62,32.37
0.001934984520123839,0,161,56.24,9054.64,1,3849,5,1,54.62,24.87
0.001934984520123839,0,58,77.88,4517.04,0,2996,8,0,54.62,25.25
0.001934984520123839,0,161,56.24,9054.64,1,3546,6,1,54.62,37.22
0.001934984520123839,0,161,56.24,9054.64,1,2172,8,1,54.62,36.08
0.001934984520123839,0,198,57.58,11400.84,3,4587,3,3,54.62,23.77
0.001934984520123839,0,198,57.58,11400.84,3,1262,2,3,54.62,28.21
0.001934984520123839,0,198,57.58,11400.84,3,2257,1,3,54.62,31.93
0.001934984520123839,0,198,57.58,11400.84,3,1200,0,3,54.62,27.87
0.001934984520123839,0,198,57.58,11400.84,3,4890,10,3,54.62,28.22
0.001934984520123839,0,53,93.06,4932.18,2,2396,8,2,54.62,26.34
0.001934984520123839,0,53,93.06,4932.18,2,4324,7,2,54.62,22.06
0.001934984520123839,0,53,93.06,4932.18,2,2516,6,2,54.62,29.43
0.001934984520123839,0,53,93.06,4932.18,2,2679,5,2,54.62,22.18
0.001934984520123839,0,53,93.06,4932.18,2,1399,4,2,54.62,37.48
0.001934984520123839,0,53,93.06,4932.18,2,3277,3,2,54.62,23.24
0.001934984520123839,0,53,93.06,4932.18,2,1146,2,2,54.62,29.9
0.001934984520123839,0,53,93.06,4932.18,2,4302,1,2,54.62,37.26
0.001934984520123839,0,53,93.06,4932.18,2,2152,0,2,54.62,37.62
0.001934984520123839,0,53,93.06,4932.18,2,2082,10,2,54.62,23.85
0.001934984520123839,0,145,20.39,2956.55,3,4890,10,3,54.62,28.22
0.001934984520123839,0,145,20.39,2956.55,3,1200,0,3,54.62,27.87
0.001934984520123839,0,145,20.39,2956.55,3,2257,1,3,54.62,31.93
0.001934984520123839,0,145,20.39,2956.55,3,1262,2,3,54.62,28.21
0.001934984520123839,0,145,20.39,2956.55,3,4587,3,3,54.62,23.77
0.001934984520123839,0,145,20.39,2956.55,3,3361,4,3,54.62,33.39
0.001934984520123839,0,145,20.39,2956.55,3,3388,5,3,54.62,27.68
0.001934984520123839,0,145,20.39,2956.55,3,2008,6,3,54.62,24.33
0.001934984520123839,0,145,20.39,2956.55,3,2856,7,3,54.62,34.56
0.001934984520123839,0,145,20.39,2956.55,3,3723,8,3,54.62,23.2
0.001934984520123839,0,161,56.24,9054.64,1,2065,7,1,54.62,35.0
0.001934984520123839,0,96,48.08,4615.68,1,1815,3,1,54.62,34.82
0.001934984520123839,0,58,77.88,4517.04,0,1850,7,0,54.62,33.44
0.001934984520123839,0,58,77.88,4517.04,0,1830,5,0,54.62,24.62
0.001934984520123839,0,100,82.88,8288.0,2,1399,4,2,54.62,37.48
0.001934984520123839,0,100,82.88,8288.0,2,2679,5,2,54.62,22.18
0.001934984520123839,0,100,82.88,8288.0,2,2516,6,2,54.62,29.43
0.001934984520123839,0,100,82.88,8288.0,2,4324,7,2,54.62,22.06
0.001934984520123839,0,100,82.88,8288.0,2,2396,8,2,54.62,26.34
0.001934984520123839,0,150,85.79,12868.5,1,2172,8,1,54.62,36.08
0.001934984520123839,0,150,85.79,12868.5,1,2065,7,1,54.62,35.0
0.001934984520123839,0,150,85.79,12868.5,1,3546,6,1,54.62,37.22
0.001934984520123839,0,150,85.79,12868.5,1,3849,5,1,54.62,24.87
0.001934984520123839,0,150,85.79,12868.5,1,4110,4,1,54.62,31.58
