Date,Product ID,Units Sold,Price,Revenue,Store ID,Stock Level,Restock_Date,Warehouse/Store ID,AvgPrice,Cost,demand_lag_1,demand_lag_7,demand_lag_30,rolling_demand_7,rolling_demand_30,volatility_7,volatility_30,inventory_ratio,days_until_stockout,low_stock,overstock,profit_per_unit,total_profit,profit_margin_pct,weighted_margin,day_of_week,is_weekend,weekend_price,inventory_price,stockout_price
2022-02-17,P0001,53,21.2,1123.6,S005,2903,07-02-2022,S005,54.62,33.22,53.0,114.0,23.0,87.85714285714286,178.96666666666667,32.60587151331559,118.14412102738471,33.042276422764225,33.042276422764225,0,1,-12.02,-637.06,-56.69811320754717,-0.5669811320754717,3,0,0.0,700.4962601626015,700.4962601626015
2022-02-18,P0001,53,21.2,1123.6,S005,2631,06-02-2022,S005,54.62,35.24,53.0,114.0,264.0,79.14285714285714,171.93333333333334,32.60587151331558,119.18340932139532,33.24368231046932,33.24368231046932,0,1,-14.040000000000004,-744.1200000000001,-66.22641509433964,-0.6622641509433964,4,0,0.0,704.7660649819495,704.7660649819495
2022-02-19,P0001,53,21.2,1123.6,S005,2219,05-02-2022,S005,54.62,29.37,53.0,114.0,264.0,70.42857142857143,164.9,29.764952224930035,119.7872683350464,31.50709939148073,31.50709939148073,0,1,-8.170000000000002,-433.0100000000001,-38.53773584905662,-0.3853773584905661,5,1,21.2,667.9505070993914,667.9505070993914
2022-02-20,P0001,53,21.2,1123.6,S005,1301,04-02-2022,S005,54.62,32.16,53.0,114.0,264.0,61.71428571428572,157.86666666666667,23.05583285356255,119.96227376319932,21.081018518518515,21.081018518518515,0,1,-10.959999999999996,-580.8799999999999,-51.69811320754716,-0.5169811320754716,6,1,21.2,446.91759259259254,446.91759259259254
2022-02-21,P0001,53,21.2,1123.6,S005,2682,03-02-2022,S005,54.62,23.78,53.0,114.0,264.0,53.0,150.83333333333334,0.0,119.71030645380692,50.60377358490566,50.60377358490566,0,1,-2.580000000000002,-136.7400000000001,-12.169811320754729,-0.1216981132075472,0,0,0.0,1072.8,1072.8
2022-02-22,P0001,53,21.2,1123.6,S005,4458,02-02-2022,S005,54.62,36.43,53.0,53.0,264.0,53.0,143.8,0.0,119.02865490987946,84.11320754716981,84.11320754716981,0,1,-15.23,-807.19,-71.83962264150944,-0.7183962264150945,1,0,0.0,1783.1999999999998,1783.1999999999998
2022-02-23,P0001,53,21.2,1123.6,S005,3690,01-02-2022,S005,54.62,27.44,53.0,53.0,264.0,53.0,136.76666666666668,0.0,117.90986719358644,69.62264150943396,69.62264150943396,0,1,-6.240000000000002,-330.7200000000001,-29.433962264150956,-0.2943396226415095,2,0,0.0,1476.0,1476.0
2022-02-24,P0001,264,72.31,19089.84,S003,4302,02-02-2022,S003,54.62,37.26,53.0,53.0,264.0,83.14285714285714,136.76666666666668,79.75050380494686,117.90986719358644,51.74226804123712,51.74226804123712,0,1,35.050000000000004,9253.2,48.471857281150605,0.484718572811506,3,0,0.0,3741.483402061856,3741.483402061856
2022-02-25,P0001,264,72.31,19089.84,S003,2152,01-02-2022,S003,54.62,37.62,264.0,53.0,23.0,113.28571428571428,144.8,102.9574576960702,118.10118397023976,18.996216897856243,18.996216897856243,0,1,34.690000000000005,9158.160000000002,47.97400082976076,0.4797400082976076,4,0,0.0,1373.616443883985,1373.616443883985
2022-02-26,P0001,264,72.31,19089.84,S003,2082,31-01-2022,S003,54.62,23.85,264.0,53.0,23.0,143.42857142857142,152.83333333333334,112.78424408704306,117.72647530825742,14.51593625498008,14.51593625498008,0,1,48.46,12793.44,67.01701009542248,0.6701701009542249,5,1,72.31,1049.6473505976096,1049.6473505976096
2022-02-27,P0001,67,67.49,4521.83,S005,2478,31-01-2022,S005,54.62,35.99,264.0,53.0,23.0,145.42857142857142,154.3,111.02380697078311,116.31886910705772,17.039292730844796,17.039292730844796,0,1,31.499999999999996,2110.4999999999995,46.67358127129945,0.4667358127129944,6,1,67.49,1149.9818664047152,1149.9818664047152
2022-02-28,P0001,2,66.3,132.6,S001,3449,01-02-2022,S001,54.62,22.36,67.0,53.0,53.0,138.14285714285714,152.6,119.4535175586841,118.20776565889808,24.96690796277145,24.96690796277145,0,1,43.94,87.88,66.27450980392156,0.6627450980392157,0,0,0.0,1655.305997931747,1655.305997931747
2022-03-01,P0001,2,66.3,132.6,S001,4174,31-01-2022,S001,54.62,27.99,2.0,53.0,350.0,130.85714285714286,141.0,126.83904311032488,115.20536385980022,31.897379912663755,31.897379912663755,0,1,38.31,76.62,57.78280542986426,0.5778280542986426,1,0,0.0,2114.7962882096067,2114.7962882096067
2022-03-02,P0001,5,62.7,313.5,S001,4174,31-01-2022,S001,54.62,27.99,2.0,53.0,350.0,124.0,129.5,132.902219695534,110.75656748644435,33.66129032258065,33.66129032258065,0,1,34.71000000000001,173.55000000000004,55.358851674641166,0.5535885167464116,2,0,0.0,2110.5629032258066,2110.5629032258066
2022-03-03,P0001,5,62.7,313.5,S001,3449,01-02-2022,S001,54.62,22.36,5.0,264.0,350.0,87.0,118.0,123.12324448833095,104.82431936833396,39.64367816091954,39.64367816091954,0,1,40.34,201.7,64.33811802232854,0.6433811802232855,3,0,0.0,2485.6586206896554,2485.6586206896554
2022-03-04,P0001,5,62.7,313.5,S001,4312,02-02-2022,S001,54.62,32.37,5.0,264.0,350.0,50.0,106.5,97.26938538581044,97.13721187595657,86.24,86.24,0,1,30.330000000000005,151.65000000000003,48.373205741626805,0.483732057416268,4,0,0.0,5407.248,5407.248
2022-03-05,P0001,5,62.7,313.5,S001,2707,03-02-2022,S001,54.62,22.69,5.0,264.0,350.0,13.0,95.0,23.8537208837526,87.23254691558252,208.23076923076923,208.23076923076923,0,1,40.010000000000005,200.05,63.81180223285487,0.6381180223285486,5,1,62.7,13056.069230769232,13056.069230769232
2022-03-06,P0001,5,62.7,313.5,S001,3557,04-02-2022,S001,54.62,23.54,5.0,67.0,350.0,4.142857142857143,83.5,1.4638501094137206,74.22786445849673,858.5862068965516,858.5862068965516,0,1,39.16,195.8,62.4561403508772,0.624561403508772,6,1,62.7,53833.35517241379,53833.35517241379
2022-03-07,P0001,5,62.7,313.5,S001,1569,05-02-2022,S001,54.62,33.29,5.0,2.0,114.0,4.571428571428571,79.86666666666666,1.1338934190159895,75.34277227002819,343.21875,343.21875,0,1,29.410000000000004,147.05,46.90590111642744,0.4690590111642743,0,0,0.0,21519.815625,21519.815625
2022-03-08,P0001,5,62.7,313.5,S001,1830,06-02-2022,S001,54.62,24.62,5.0,2.0,114.0,5.0,76.23333333333333,0.0,76.26256067638653,366.0,366.0,0,1,38.08,190.4,60.73365231259967,0.6073365231259967,1,0,0.0,22948.2,22948.2
2022-03-09,P0001,5,62.7,313.5,S001,2568,07-02-2022,S001,54.62,30.58,5.0,5.0,114.0,5.0,72.6,0.0,76.99422280163351,513.6,513.6,0,1,32.120000000000005,160.60000000000002,51.2280701754386,0.512280701754386,2,0,0.0,32202.72,32202.72
2022-03-10,P0001,5,62.7,313.5,S001,1850,08-02-2022,S001,54.62,33.44,5.0,5.0,114.0,5.0,68.96666666666667,0.0,77.54308405691296,370.0,370.0,0,1,29.260000000000005,146.3,46.66666666666667,0.4666666666666667,3,0,0.0,23199.0,23199.0
2022-03-11,P0001,5,62.7,313.5,S001,2996,09-02-2022,S001,54.62,25.25,5.0,5.0,114.0,5.0,65.33333333333333,0.0,77.91300778181517,599.2,599.2,0,1,37.45,187.25,59.72886762360447,0.5972886762360446,4,0,0.0,37569.840000000004,37569.840000000004
2022-03-12,P0001,5,62.7,313.5,S001,4322,10-02-2022,S001,54.62,24.88,5.0,5.0,114.0,5.0,61.7,0.0,78.10653643890987,864.4,864.4,0,1,37.82000000000001,189.1,60.3189792663477,0.6031897926634769,5,1,62.7,54197.880000000005,54197.880000000005
2022-03-13,P0001,97,41.28,4004.16,S005,3508,09-02-2022,S005,54.62,27.32,5.0,5.0,114.0,18.142857142857142,61.13333333333333,34.77273151684855,77.7749775084299,193.35433070866145,193.35433070866145,0,1,13.96,1354.12,33.81782945736434,0.3381782945736434,6,1,41.28,7981.666771653545,7981.666771653545
2022-03-14,P0001,97,41.28,4004.16,S005,2881,08-02-2022,S005,54.62,25.63,97.0,5.0,114.0,31.285714285714285,60.56666666666667,44.89140335563228,77.43770948688183,92.08675799086758,92.08675799086758,0,1,15.650000000000002,1518.0500000000002,37.91182170542636,0.3791182170542636,0,0,0.0,3801.341369863014,3801.341369863014
2022-03-15,P0001,97,41.28,4004.16,S005,2903,07-02-2022,S005,54.62,33.22,97.0,5.0,114.0,44.42857142857143,60.0,49.17606851188588,77.0946574471704,65.34083601286173,65.34083601286173,0,1,8.060000000000002,781.8200000000002,19.525193798449617,0.1952519379844961,1,0,0.0,2697.269710610932,2697.269710610932
2022-03-16,P0001,97,41.28,4004.16,S005,2631,06-02-2022,S005,54.62,35.24,97.0,5.0,114.0,57.57142857142857,59.43333333333333,49.1760685118859,76.74574382597575,45.69975186104219,45.69975186104219,0,1,6.039999999999999,585.8799999999999,14.631782945736433,0.1463178294573643,2,0,0.0,1886.4857568238215,1886.4857568238215
2022-03-17,P0001,97,41.28,4004.16,S005,2219,05-02-2022,S005,54.62,29.37,97.0,5.0,53.0,70.71428571428571,60.9,44.89140335563235,77.03843644347391,31.37979797979798,31.37979797979798,0,1,11.91,1155.27,28.851744186046517,0.2885174418604651,3,0,0.0,1295.3580606060607,1295.3580606060607
2022-03-18,P0001,97,41.28,4004.16,S005,1301,04-02-2022,S005,54.62,32.16,97.0,5.0,53.0,83.85714285714286,62.36666666666667,34.7727315168487,77.30123937683922,15.514480408858605,15.514480408858605,0,1,9.120000000000005,884.6400000000004,22.093023255813964,0.2209302325581396,4,0,0.0,640.4377512776832,640.4377512776832
2022-03-19,P0001,97,41.28,4004.16,S005,2682,03-02-2022,S005,54.62,23.78,97.0,5.0,53.0,97.0,63.833333333333336,0.0,77.5344565597966,27.649484536082475,27.649484536082475,0,1,17.5,1697.5,42.39341085271317,0.4239341085271318,5,1,41.28,1141.3707216494847,1141.3707216494847
2022-03-20,P0001,97,41.28,4004.16,S005,4458,02-02-2022,S005,54.62,36.43,97.0,97.0,53.0,97.0,65.3,0.0,77.7383542669764,45.95876288659794,45.95876288659794,0,1,4.850000000000001,470.45000000000016,11.74903100775194,0.1174903100775194,6,1,41.28,1897.177731958763,1897.177731958763
2022-03-21,P0001,97,41.28,4004.16,S005,3690,01-02-2022,S005,54.62,27.44,97.0,97.0,53.0,97.0,66.76666666666667,0.0,77.9131626847494,38.04123711340206,38.04123711340206,0,1,13.84,1342.48,33.52713178294574,0.3352713178294574,0,0,0.0,1570.342268041237,1570.342268041237
2022-03-22,P0001,97,41.28,4004.16,S005,2478,31-01-2022,S005,54.62,35.99,97.0,97.0,53.0,97.0,68.23333333333333,0.0,78.05907724428903,25.54639175257732,25.54639175257732,0,1,5.289999999999999,513.1299999999999,12.814922480620153,0.1281492248062015,1,0,0.0,1054.555051546392,1054.555051546392
2022-03-23,P0001,96,48.08,4615.68,S002,2685,31-01-2022,S002,54.62,31.87,97.0,97.0,53.0,96.85714285714286,69.66666666666667,0.3779644729923608,78.16443027950461,27.72123893805309,27.72123893805309,0,1,16.209999999999997,1556.16,33.714642262895175,0.3371464226289516,2,0,0.0,1332.8371681415927,1332.8371681415927
2022-03-24,P0001,96,48.08,4615.68,S002,4820,01-02-2022,S002,54.62,35.08,96.0,97.0,53.0,96.71428571428572,71.1,0.4879500364611844,78.2424833891189,49.83751846381092,49.83751846381092,0,1,13.0,1248.0,27.03826955074875,0.2703826955074875,3,0,0.0,2396.187887740029,2396.187887740029
2022-03-25,P0001,2,66.3,132.6,S001,4312,02-02-2022,S001,54.62,32.37,96.0,97.0,53.0,83.14285714285714,69.4,35.78374198537901,79.19752695546791,51.86254295532646,51.86254295532646,0,1,33.93,67.86,51.1764705882353,0.511764705882353,4,0,0.0,3438.4865979381443,3438.4865979381443
2022-03-26,P0001,350,41.72,14602.0,S001,1830,06-02-2022,S001,54.62,24.62,2.0,97.0,264.0,119.28571428571428,72.26666666666667,107.67190021188485,87.59543891973044,15.341317365269465,15.341317365269465,0,1,17.099999999999998,5984.999999999999,40.987535953978906,0.409875359539789,5,1,41.72,640.039760479042,640.039760479042
2022-03-27,P0001,2,66.3,132.6,S001,2707,03-02-2022,S001,54.62,22.69,350.0,97.0,264.0,105.71428571428572,63.53333333333333,116.56859823828236,80.60193089726704,25.60675675675676,25.60675675675676,0,1,43.61,87.22,65.77677224736048,0.6577677224736048,6,1,66.3,1697.727972972973,1697.727972972973
